Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.68 I: 104.06 D:  26.00 Tensão:6.65 V Temperatura ambiente:     20.09ºC
726,34 ; 300,01 ;   7,892035 ;   45,38
728,34 ; 299,99 ;   7,376382 ;   42,81
730,34 ; 299,98 ;   8,250828 ;   47,51
732,35 ; 300,01 ;   8,072365 ;   46,98
734,35 ; 300,01 ;   7,719250 ;   44,54
736,35 ; 300,05 ;   8,054282 ;   46,27
738,35 ; 300,06 ;   7,356428 ;   42,54
740,35 ; 300,02 ;   7,890038 ;   45,37
742,35 ; 300,01 ;   8,593423 ;   49,67
744,35 ; 300,03 ;   8,056315 ;   46,83
746,35 ; 299,96 ;   7,695440 ;   44,39
748,35 ; 299,98 ;   8,931939 ;   51,71
750,35 ; 300,03 ;   7,711641 ;   44,66
752,35 ; 300,08 ;   7,376912 ;   42,66
754,36 ; 300,05 ;   7,360703 ;   42,39
756,36 ; 299,97 ;   8,233028 ;   47,70
758,36 ; 300,06 ;   9,128870 ;   52,81
760,36 ; 300,06 ;   6,840082 ;   39,01
762,36 ; 300,09 ;   7,874673 ;   45,92
764,36 ; 300,02 ;   7,718002 ;   44,05
766,36 ; 300,04 ;   8,928287 ;   51,36
768,36 ; 299,94 ;   7,699764 ;   44,31
770,36 ; 300,09 ;   9,467084 ;   54,12
772,36 ; 299,97 ;   5,970640 ;   34,82
774,36 ; 300,06 ;   9,624424 ;   55,09
776,37 ; 300,04 ;   6,663316 ;   38,98
778,37 ; 299,97 ;   8,233077 ;   47,76
780,37 ; 300,01 ;   8,932181 ;   51,62
782,37 ; 299,97 ;   7,537323 ;   43,32
784,37 ; 300,03 ;   8,593310 ;   49,32
786,37 ; 300,06 ;   7,203682 ;   41,46
788,37 ; 299,97 ;   7,539846 ;   43,58
790,37 ; 300,06 ;   9,288834 ;   53,34
792,37 ; 300,02 ;   6,661107 ;   38,97
794,37 ; 300,06 ;   8,574777 ;   49,61
796,37 ; 300,04 ;   7,360688 ;   42,42
798,38 ; 300,12 ;   8,232027 ;   47,74
800,38 ; 300,01 ;   6,843183 ;   39,78
802,38 ; 300,03 ;   9,465307 ;   54,24
804,38 ; 300,08 ;   7,713775 ;   44,30
806,38 ; 300,02 ;   7,360016 ;   42,30
808,38 ; 300,06 ;   8,753008 ;   50,73
810,38 ; 299,95 ;   7,377408 ;   42,38
812,38 ; 300,05 ;   9,623242 ;   55,16
814,38 ; 300,05 ;   6,501553 ;   37,81
816,38 ; 300,03 ;   7,893031 ;   45,88
818,39 ; 300,04 ;   8,232761 ;   47,74
820,39 ; 299,95 ;   7,897357 ;   45,38
822,39 ; 299,96 ;   9,270225 ;   53,42
824,39 ; 299,99 ;   7,876416 ;   45,26
826,39 ; 300,03 ;   7,537239 ;   43,93
828,39 ; 300,02 ;   7,534519 ;   43,13
830,39 ; 299,97 ;   8,232361 ;   47,25
832,39 ; 299,99 ;   8,589096 ;   49,83
834,39 ; 299,97 ;   7,716075 ;   44,51
836,39 ; 300,03 ;   8,409640 ;   48,10
838,39 ; 300,03 ;   7,196896 ;   41,40
840,40 ; 300,02 ;   8,054142 ;   46,01
842,40 ; 299,94 ;   8,234468 ;   47,25
844,40 ; 300,06 ;   9,108280 ;   52,31
846,40 ; 300,03 ;   6,303664 ;   36,61
848,40 ; 300,09 ;   8,409287 ;   48,31
850,40 ; 300,09 ;   7,201716 ;   41,65
852,40 ; 300,14 ;   7,875467 ;   45,68
854,40 ; 300,12 ;   7,199161 ;   41,32
856,40 ; 300,03 ;   8,232749 ;   47,20
858,40 ; 300,06 ;   9,111456 ;   52,30
860,41 ; 300,09 ;   7,537896 ;   43,46
862,41 ; 300,06 ;   7,535159 ;   43,90
864,41 ; 300,05 ;   8,232453 ;   47,48
866,41 ; 299,98 ;   8,054827 ;   46,37
868,41 ; 300,03 ;   8,928764 ;   51,38
870,41 ; 299,99 ;   7,359210 ;   42,47
872,41 ; 300,09 ;   8,572043 ;   49,03
874,41 ; 299,99 ;   6,658808 ;   38,69
876,41 ; 299,98 ;   9,286882 ;   53,06
878,41 ; 300,02 ;   8,053925 ;   46,76
880,41 ; 300,01 ;   7,536164 ;   43,70
882,42 ; 299,98 ;   8,054213 ;   46,63
884,42 ; 300,03 ;   8,233393 ;   47,91
886,42 ; 300,02 ;   7,358759 ;   42,45
888,42 ; 300,06 ;   8,233988 ;   47,15
890,42 ; 300,08 ;   7,359279 ;   42,27
892,42 ; 300,09 ;   7,715174 ;   44,48
894,42 ; 299,99 ;   7,878317 ;   45,00
896,42 ; 300,02 ;   9,289094 ;   53,03
898,42 ; 300,03 ;   7,716054 ;   44,25
900,42 ; 300,04 ;   7,695716 ;   44,73
902,43 ; 299,99 ;   7,896317 ;   45,26
904,43 ; 300,01 ;   8,575684 ;   49,56
906,43 ; 299,96 ;   7,696221 ;   44,86
908,43 ; 300,03 ;   8,591220 ;   49,74
910,43 ; 299,94 ;   7,022881 ;   40,69
912,43 ; 300,05 ;   9,284033 ;   53,34
914,43 ; 299,99 ;   6,501064 ;   37,10
916,43 ; 300,05 ;   8,773160 ;   50,72
918,43 ; 300,06 ;   7,195586 ;   41,13
920,43 ; 300,02 ;   7,873792 ;   45,11
922,43 ; 300,03 ;   8,592997 ;   49,42
924,44 ; 300,05 ;   7,717680 ;   44,71
926,44 ; 300,06 ;   7,537557 ;   43,99
928,44 ; 300,09 ;   7,891476 ;   45,10
930,44 ; 300,04 ;   7,538173 ;   43,80
932,44 ; 299,99 ;   8,591989 ;   49,25
934,44 ; 299,99 ;   8,573453 ;   49,52
936,44 ; 300,02 ;   8,055594 ;   46,06
938,44 ; 300,01 ;   7,712855 ;   44,20
940,44 ; 300,02 ;   8,056313 ;   46,55
942,44 ; 299,97 ;   7,880788 ;   45,35
944,44 ; 300,05 ;   8,588882 ;   49,66
946,45 ; 299,99 ;   6,840833 ;   39,36
948,45 ; 300,01 ;   8,750752 ;   50,66
950,45 ; 300,03 ;   7,714301 ;   44,81
952,45 ; 300,03 ;   7,694981 ;   44,10
954,45 ; 300,04 ;   7,899665 ;   45,82
956,45 ; 300,06 ;   7,877218 ;   45,20
958,45 ; 300,03 ;   7,537483 ;   43,91
960,45 ; 300,09 ;   8,412007 ;   48,12
962,45 ; 300,06 ;   7,183828 ;   41,45
964,45 ; 299,99 ;   8,231248 ;   47,35
966,46 ; 300,03 ;   8,930176 ;   51,21
968,46 ; 299,96 ;   7,377740 ;   42,91
970,46 ; 300,01 ;   8,950278 ;   51,38
972,46 ; 299,94 ;   7,356889 ;   42,47
974,46 ; 300,02 ;   8,948523 ;   51,52
976,46 ; 299,92 ;   7,018820 ;   40,12
978,46 ; 299,99 ;   9,286617 ;   53,35
980,46 ; 300,02 ;   6,999582 ;   40,84
982,46 ; 300,02 ;   7,695981 ;   44,17
984,46 ; 300,03 ;   7,898488 ;   45,89
986,46 ; 300,05 ;   7,698125 ;   44,65
988,47 ; 300,03 ;   7,536048 ;   43,93
990,47 ; 299,99 ;   8,230342 ;   47,52
992,47 ; 300,03 ;   8,410422 ;   48,90
994,47 ; 300,09 ;   7,378107 ;   42,91
996,47 ; 300,06 ;   7,177042 ;   41,43
998,47 ; 300,03 ;   8,231902 ;   47,33
1000,47 ; 300,01 ;   8,414303 ;   48,08
1002,47 ; 300,06 ;   8,234102 ;   47,63
1004,47 ; 299,97 ;   7,199846 ;   41,55
1006,47 ; 300,03 ;   9,270676 ;   53,04
1008,48 ; 300,01 ;   7,181576 ;   41,15
1010,48 ; 300,06 ;   8,231720 ;   47,62
1012,48 ; 300,04 ;   7,198397 ;   41,54
1014,48 ; 299,99 ;   8,232830 ;   47,44
1016,48 ; 300,04 ;   8,594777 ;   49,43
1018,48 ; 299,98 ;   7,377291 ;   42,24
1020,48 ; 300,01 ;   8,751667 ;   50,05
1022,48 ; 300,08 ;   7,697857 ;   44,15
1024,48 ; 300,01 ;   7,022130 ;   40,28
1026,48 ; 300,01 ;   8,929969 ;   51,06
1028,49 ; 300,04 ;   7,873797 ;   45,87
1030,49 ; 299,96 ;   7,537827 ;   43,38
1032,49 ; 299,98 ;   8,932158 ;   51,90
1034,49 ; 299,98 ;   7,713384 ;   44,28
1036,49 ; 299,99 ;   8,073368 ;   46,01
1038,49 ; 299,99 ;   7,873378 ;   45,39
1040,49 ; 300,01 ;   7,897853 ;   45,97
1042,49 ; 300,01 ;   7,714961 ;   44,72
