Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.40 I: 120.00 D:  30.00 Tensão:6.411 V Temperatura ambiente:     25.22ºC
622,43 ; 250,08 ;   6,719135 ;   42,93
624,44 ; 250,05 ;   4,963938 ;   31,71
626,44 ; 250,10 ;   6,560616 ;   41,36
628,44 ; 250,09 ;   5,434411 ;   34,10
630,44 ; 250,04 ;   6,234394 ;   39,87
632,44 ; 250,06 ;   6,718946 ;   42,65
634,44 ; 250,02 ;   5,760268 ;   36,82
636,44 ; 249,98 ;   6,721727 ;   42,09
638,44 ; 250,05 ;   6,720608 ;   42,98
640,45 ; 250,05 ;   5,273638 ;   33,11
642,45 ; 250,06 ;   6,094138 ;   38,80
644,45 ; 250,02 ;   5,912787 ;   37,44
646,45 ; 249,99 ;   6,723963 ;   42,75
648,45 ; 250,08 ;   6,414191 ;   40,98
650,45 ; 249,95 ;   4,963756 ;   31,66
652,45 ; 249,91 ;   7,832906 ;   49,41
654,46 ; 249,98 ;   6,871067 ;   43,35
656,46 ; 249,97 ;   5,278727 ;   33,49
658,46 ; 250,00 ;   6,252691 ;   39,85
660,46 ; 250,06 ;   5,767603 ;   36,52
662,46 ; 249,97 ;   5,293426 ;   33,65
664,46 ; 250,02 ;   7,362141 ;   46,81
666,46 ; 249,98 ;   5,451026 ;   34,49
668,47 ; 249,87 ;   6,715572 ;   42,97
670,47 ; 249,95 ;   7,687377 ;   48,63
672,47 ; 249,93 ;   5,113192 ;   32,37
674,47 ; 249,91 ;   6,560740 ;   41,35
676,47 ; 249,91 ;   6,492350 ;   40,81
678,47 ; 249,98 ;   6,393568 ;   40,23
680,47 ; 250,02 ;   5,270595 ;   33,53
682,48 ; 250,02 ;   5,611499 ;   35,17
684,48 ; 249,91 ;   6,228455 ;   39,64
686,48 ; 250,02 ;   7,677271 ;   48,45
688,48 ; 250,00 ;   4,636542 ;   29,48
690,48 ; 249,99 ;   6,393411 ;   40,99
692,48 ; 249,11 ;   6,231473 ;   39,77
694,48 ; 247,52 ;   18,317073 ;  115,42
696,49 ; 245,62 ;   19,698646 ;  125,00
698,49 ; 243,77 ;   19,737422 ;  125,00
700,49 ; 242,09 ;   19,718450 ;  125,00
702,49 ; 240,71 ;   19,727168 ;  125,00
704,49 ; 239,55 ;   19,728237 ;  125,00
706,49 ; 238,55 ;   19,719949 ;  125,00
708,50 ; 237,77 ;   19,716756 ;  125,00
710,50 ; 237,25 ;   19,717138 ;  125,00
712,50 ; 236,91 ;   17,868176 ;  112,38
714,50 ; 236,58 ;   15,918977 ;  100,86
716,50 ; 236,57 ;   16,232214 ;  102,58
718,50 ; 236,63 ;   12,264132 ;   77,90
720,50 ; 236,77 ;   11,625586 ;   73,75
722,50 ; 237,06 ;   10,658627 ;   67,22
724,51 ; 237,41 ;   8,598220 ;   54,15
726,51 ; 237,77 ;   7,801816 ;   49,63
728,51 ; 238,24 ;   7,338374 ;   46,85
730,51 ; 238,73 ;   5,911385 ;   37,14
732,51 ; 239,20 ;   5,255639 ;   33,60
734,51 ; 239,71 ;   5,418527 ;   34,64
736,52 ; 239,98 ;   4,480156 ;   28,35
738,52 ; 240,52 ;   7,644531 ;   48,04
740,52 ; 240,84 ;   3,687725 ;   23,85
742,52 ; 241,23 ;   6,222395 ;   39,99
744,52 ; 241,53 ;   5,265953 ;   33,60
746,52 ; 241,85 ;   6,384211 ;   40,35
748,52 ; 242,14 ;   5,901386 ;   37,47
750,53 ; 242,43 ;   6,223202 ;   39,13
752,53 ; 242,66 ;   6,058785 ;   38,26
754,53 ; 242,84 ;   6,712273 ;   42,08
756,53 ; 242,95 ;   7,342109 ;   46,18
758,53 ; 243,23 ;   8,136839 ;   51,92
760,53 ; 243,42 ;   5,911975 ;   37,09
762,53 ; 243,55 ;   7,012410 ;   44,26
764,54 ; 243,75 ;   7,825142 ;   49,22
766,54 ; 243,84 ;   6,706011 ;   42,37
768,54 ; 243,90 ;   8,135312 ;   51,95
770,54 ; 243,97 ;   8,619507 ;   54,05
772,54 ; 244,13 ;   8,457885 ;   53,59
774,54 ; 244,31 ;   7,193957 ;   45,64
776,54 ; 244,41 ;   6,867756 ;   43,91
778,55 ; 244,48 ;   7,985398 ;   50,87
780,55 ; 244,66 ;   8,298588 ;   52,21
782,55 ; 244,80 ;   6,870701 ;   43,50
784,55 ; 244,90 ;   7,499490 ;   47,04
786,55 ; 245,04 ;   7,825944 ;   49,49
788,55 ; 245,11 ;   7,340848 ;   46,01
790,56 ; 245,30 ;   8,135697 ;   51,76
792,56 ; 245,40 ;   6,547500 ;   41,01
794,56 ; 245,52 ;   7,810630 ;   49,14
796,56 ; 245,59 ;   7,341058 ;   46,34
798,56 ; 245,75 ;   7,990361 ;   50,78
800,56 ; 245,92 ;   6,868303 ;   43,37
802,56 ; 246,08 ;   6,543784 ;   41,54
804,57 ; 246,13 ;   6,707590 ;   42,32
806,57 ; 246,20 ;   7,991267 ;   50,59
808,57 ; 246,42 ;   7,809175 ;   49,29
810,57 ; 246,47 ;   5,766551 ;   36,41
812,57 ; 246,59 ;   7,970458 ;   50,39
814,57 ; 246,60 ;   6,872123 ;   43,70
816,57 ; 246,77 ;   8,450043 ;   53,45
818,58 ; 246,92 ;   6,218281 ;   39,53
820,58 ; 247,04 ;   6,401286 ;   40,91
822,58 ; 247,15 ;   6,874594 ;   43,07
824,58 ; 247,22 ;   6,876077 ;   43,36
826,58 ; 247,24 ;   7,346776 ;   46,40
828,58 ; 247,41 ;   7,991520 ;   50,31
830,58 ; 247,41 ;   5,918071 ;   37,61
832,59 ; 247,53 ;   8,318333 ;   52,42
834,59 ; 247,68 ;   6,576454 ;   41,22
836,59 ; 247,73 ;   6,096901 ;   38,73
838,59 ; 247,88 ;   7,371279 ;   46,91
840,59 ; 247,97 ;   5,915001 ;   37,40
842,59 ; 247,99 ;   6,730984 ;   42,81
844,59 ; 247,97 ;   7,508853 ;   47,92
846,60 ; 248,12 ;   8,307560 ;   52,03
848,60 ; 248,15 ;   5,934006 ;   37,48
850,60 ; 248,26 ;   7,363313 ;   46,96
852,60 ; 248,34 ;   6,403719 ;   40,21
854,60 ; 248,37 ;   6,546308 ;   41,79
856,60 ; 248,39 ;   7,364677 ;   46,87
858,61 ; 248,47 ;   7,365710 ;   46,89
860,61 ; 248,55 ;   6,727695 ;   42,18
862,61 ; 248,60 ;   6,557103 ;   41,21
864,61 ; 248,69 ;   7,051626 ;   44,24
866,61 ; 248,80 ;   6,404295 ;   40,74
868,61 ; 248,80 ;   6,070315 ;   38,36
870,61 ; 248,85 ;   7,527471 ;   47,32
872,62 ; 248,83 ;   6,724546 ;   42,70
874,62 ; 248,99 ;   7,836710 ;   49,26
876,62 ; 249,00 ;   5,279670 ;   33,29
878,62 ; 249,04 ;   7,199962 ;   45,98
880,62 ; 249,09 ;   6,877780 ;   43,33
882,62 ; 249,06 ;   6,556558 ;   41,85
884,62 ; 249,22 ;   7,822573 ;   49,06
886,63 ; 249,17 ;   5,285109 ;   33,11
888,63 ; 249,23 ;   7,842035 ;   49,88
890,63 ; 249,30 ;   6,390315 ;   40,75
892,63 ; 249,37 ;   6,226891 ;   39,80
894,63 ; 249,39 ;   6,406406 ;   40,16
896,63 ; 249,37 ;   6,877164 ;   43,25
898,63 ; 249,48 ;   7,511142 ;   47,23
900,64 ; 249,46 ;   5,591057 ;   35,93
902,64 ; 249,46 ;   7,350620 ;   46,18
904,64 ; 249,56 ;   7,023410 ;   44,97
906,64 ; 249,62 ;   5,757707 ;   36,23
908,64 ; 249,56 ;   6,227969 ;   39,77
910,64 ; 249,60 ;   7,676054 ;   48,96
912,64 ; 249,60 ;   6,551818 ;   41,19
914,65 ; 249,71 ;   7,023704 ;   44,39
916,65 ; 249,73 ;   5,430923 ;   34,97
918,65 ; 249,73 ;   6,719480 ;   42,50
920,65 ; 249,67 ;   6,878326 ;   43,79
922,65 ; 249,80 ;   7,682821 ;   48,54
924,65 ; 249,84 ;   5,278887 ;   33,34
926,65 ; 249,84 ;   6,399411 ;   40,10
928,66 ; 249,87 ;   6,726285 ;   42,60
930,66 ; 249,91 ;   6,563353 ;   41,22
932,66 ; 249,86 ;   6,253408 ;   39,08
934,66 ; 249,93 ;   7,529396 ;   47,61
936,66 ; 249,89 ;   5,907504 ;   37,12
938,66 ; 250,04 ;   7,357853 ;   46,19
940,66 ; 250,02 ;   4,800991 ;   30,21
942,67 ; 249,87 ;   6,885881 ;   43,57
944,67 ; 249,97 ;   8,795472 ;   55,81
946,67 ; 249,98 ;   5,435617 ;   34,40
948,67 ; 249,95 ;   6,554585 ;   41,95
950,67 ; 250,02 ;   7,046052 ;   44,61
952,67 ; 250,10 ;   5,761489 ;   36,64
954,67 ; 250,09 ;   5,611122 ;   35,57
956,68 ; 250,04 ;   6,864113 ;   43,24
958,68 ; 250,13 ;   7,350916 ;   46,02
960,68 ; 250,15 ;   5,451389 ;   34,79
