Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:  12.50 I: 100.00 D:  23.80 Tensão:5.233 V
994,30 ; 299,92 ;   8,403120 ;   85,37
996,33 ; 299,98 ;   8,902182 ;   90,54
998,37 ; 299,95 ;   7,216304 ;   73,76
1000,40 ; 299,95 ;   8,800893 ;   89,12
1002,43 ; 299,94 ;   8,208564 ;   83,42
1004,47 ; 299,95 ;   8,310262 ;   84,68
1006,50 ; 300,03 ;   8,121068 ;   82,31
1008,53 ; 299,96 ;   6,834220 ;   69,80
1010,57 ; 300,01 ;   9,198609 ;   93,55
1012,60 ; 299,99 ;   7,425245 ;   75,81
1014,63 ; 299,99 ;   8,410337 ;   85,15
1016,67 ; 299,99 ;   8,110099 ;   82,87
1018,70 ; 300,03 ;   8,113475 ;   82,87
1020,73 ; 299,99 ;   7,515156 ;   76,66
1022,77 ; 300,03 ;   8,694643 ;   88,58
1024,80 ; 300,03 ;   7,520309 ;   76,65
1026,83 ; 299,98 ;   8,097936 ;   82,36
1028,87 ; 300,01 ;   8,795326 ;   89,81
1030,90 ; 300,03 ;   7,810373 ;   79,23
1032,93 ; 300,01 ;   7,709144 ;   78,93
1034,97 ; 299,99 ;   8,507020 ;   86,08
1037,00 ; 300,03 ;   8,407457 ;   85,13
1039,03 ; 300,04 ;   7,519509 ;   76,63
1041,07 ; 300,03 ;   8,013913 ;   81,10
1043,10 ; 300,06 ;   8,214233 ;   83,47
1045,13 ; 300,01 ;   7,621006 ;   77,35
1047,17 ; 300,03 ;   8,903361 ;   90,61
1049,20 ; 300,03 ;   7,716191 ;   78,88
1051,23 ; 300,03 ;   8,109059 ;   82,30
1053,27 ; 300,03 ;   8,120015 ;   82,29
1055,30 ; 300,01 ;   8,122344 ;   82,28
1057,33 ; 300,06 ;   8,419872 ;   86,00
1059,37 ; 300,01 ;   7,231533 ;   73,87
1061,40 ; 299,99 ;   8,907154 ;   90,56
1063,43 ; 300,03 ;   8,413725 ;   85,04
