Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   3.00 I: 118.00 D:  29.50 Tensão:9.482 V Temperatura ambiente:     23.61ºC
804,47 ; 299,97 ;   7,750305 ;   22,76
806,47 ; 299,98 ;   8,062079 ;   23,50
808,47 ; 299,98 ;   7,746951 ;   22,08
810,47 ; 299,97 ;   7,714579 ;   22,77
812,48 ; 299,99 ;   8,098626 ;   23,51
814,48 ; 300,06 ;   7,390211 ;   21,71
816,48 ; 299,92 ;   6,706241 ;   19,42
818,48 ; 300,05 ;   10,165170 ;   29,18
820,48 ; 299,97 ;   5,642788 ;   16,69
822,48 ; 299,94 ;   9,137117 ;   26,62
824,48 ; 299,94 ;   8,419685 ;   24,30
826,48 ; 299,99 ;   7,740797 ;   22,92
828,49 ; 300,02 ;   7,030173 ;   20,34
830,49 ; 299,94 ;   7,388420 ;   21,64
832,49 ; 299,99 ;   9,136382 ;   26,38
834,49 ; 300,03 ;   7,024739 ;   20,34
836,49 ; 299,98 ;   7,032568 ;   20,91
838,49 ; 300,06 ;   8,422825 ;   24,85
840,49 ; 300,12 ;   6,708754 ;   19,09
842,49 ; 300,02 ;   6,670865 ;   19,95
844,50 ; 300,03 ;   9,496712 ;   27,16
846,50 ; 300,03 ;   7,388405 ;   21,93
848,50 ; 299,98 ;   7,745886 ;   22,62
850,50 ; 300,01 ;   8,420481 ;   24,84
852,50 ; 299,97 ;   7,387399 ;   21,66
854,50 ; 300,02 ;   8,418080 ;   24,54
856,50 ; 299,92 ;   7,032162 ;   20,60
858,50 ; 299,98 ;   9,486928 ;   27,10
860,50 ; 300,03 ;   7,033323 ;   20,01
862,51 ; 299,95 ;   7,028211 ;   20,56
864,51 ; 299,99 ;   9,139332 ;   26,69
866,51 ; 299,99 ;   7,066873 ;   20,68
868,51 ; 299,98 ;   7,699418 ;   22,75
870,51 ; 300,01 ;   8,103995 ;   23,12
872,51 ; 300,02 ;   7,387969 ;   21,67
874,51 ; 300,09 ;   7,749673 ;   22,33
876,51 ; 300,03 ;   6,676395 ;   19,35
878,51 ; 300,04 ;   8,778656 ;   25,04
880,52 ; 299,97 ;   7,704968 ;   22,25
882,52 ; 299,98 ;   8,779980 ;   25,92
884,52 ; 300,06 ;   7,740209 ;   22,08
886,52 ; 300,05 ;   6,712482 ;   19,07
888,52 ; 300,03 ;   7,742243 ;   22,90
890,52 ; 300,06 ;   8,070857 ;   23,65
892,52 ; 299,98 ;   7,385555 ;   21,14
894,52 ; 299,99 ;   9,137251 ;   26,21
896,53 ; 300,02 ;   7,740444 ;   22,39
898,53 ; 299,99 ;   7,386771 ;   21,63
900,53 ; 300,04 ;   8,104433 ;   23,77
902,53 ; 299,99 ;   7,031505 ;   20,52
904,53 ; 299,99 ;   8,421724 ;   24,81
906,53 ; 300,02 ;   7,703576 ;   22,73
908,53 ; 299,98 ;   7,390197 ;   21,62
910,53 ; 300,02 ;   8,419807 ;   24,14
912,53 ; 299,99 ;   7,383598 ;   21,28
914,54 ; 300,09 ;   8,058445 ;   23,77
916,54 ; 300,05 ;   6,353454 ;   18,30
918,54 ; 300,02 ;   8,063661 ;   23,92
920,54 ; 300,05 ;   8,451237 ;   24,38
922,54 ; 300,03 ;   7,034020 ;   20,81
924,54 ; 300,03 ;   8,102220 ;   23,64
926,54 ; 300,05 ;   7,700291 ;   22,60
928,54 ; 299,99 ;   7,389115 ;   21,49
930,55 ; 300,04 ;   8,771137 ;   25,48
932,55 ; 300,01 ;   7,026802 ;   20,50
934,55 ; 300,01 ;   8,454806 ;   24,05
936,55 ; 300,03 ;   7,742508 ;   22,67
938,55 ; 300,02 ;   7,387107 ;   21,56
940,55 ; 300,12 ;   8,061894 ;   23,33
942,55 ; 300,01 ;   5,992214 ;   17,84
944,55 ; 299,96 ;   9,488796 ;   27,49
946,55 ; 300,04 ;   8,451921 ;   24,87
948,56 ; 299,88 ;   6,711743 ;   19,11
950,56 ; 299,92 ;   10,523667 ;   30,32
