Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.40 I: 120.00 D:  30.00 Tensão:6.65 V Temperatura ambiente:     23.50ºC
532,33 ; 249,98 ;   6,534934 ;   38,25
534,33 ; 250,00 ;   6,881074 ;   40,99
536,34 ; 249,99 ;   6,029092 ;   35,80
538,34 ; 249,99 ;   6,531969 ;   38,38
540,34 ; 249,97 ;   6,355653 ;   37,74
542,34 ; 250,08 ;   6,710341 ;   39,77
544,34 ; 250,02 ;   4,816407 ;   28,42
546,34 ; 250,11 ;   7,215645 ;   42,67
548,34 ; 250,02 ;   4,994319 ;   29,51
550,34 ; 250,05 ;   7,567486 ;   44,51
552,35 ; 250,06 ;   6,025269 ;   35,53
554,35 ; 249,98 ;   6,201374 ;   36,07
556,35 ; 250,02 ;   7,567004 ;   44,76
558,35 ; 250,04 ;   5,848097 ;   34,43
560,35 ; 250,02 ;   5,994782 ;   35,56
562,35 ; 249,95 ;   6,668144 ;   39,48
564,35 ; 250,02 ;   7,353110 ;   43,66
566,35 ; 250,05 ;   5,314153 ;   31,22
568,36 ; 249,95 ;   6,000756 ;   35,52
570,36 ; 250,02 ;   7,685744 ;   45,51
572,36 ; 250,10 ;   5,290492 ;   31,85
574,36 ; 250,06 ;   5,121261 ;   30,79
576,36 ; 250,09 ;   6,803299 ;   40,48
578,36 ; 249,99 ;   5,969198 ;   35,29
580,36 ; 250,00 ;   7,674517 ;   45,28
582,36 ; 250,04 ;   6,300608 ;   37,02
584,37 ; 249,98 ;   5,783602 ;   34,27
586,37 ; 250,02 ;   7,164255 ;   42,83
588,37 ; 250,02 ;   5,790843 ;   34,40
590,37 ; 249,91 ;   6,135352 ;   36,88
592,37 ; 249,91 ;   7,981520 ;   47,65
594,37 ; 250,02 ;   6,307922 ;   37,49
596,37 ; 250,06 ;   4,950617 ;   29,35
598,37 ; 250,02 ;   5,609584 ;   33,52
600,38 ; 249,91 ;   6,799557 ;   40,68
602,38 ; 250,00 ;   7,827391 ;   46,98
604,38 ; 249,98 ;   5,108393 ;   30,70
606,38 ; 250,05 ;   6,635857 ;   39,68
608,38 ; 249,97 ;   5,263599 ;   31,71
610,38 ; 250,02 ;   7,479542 ;   44,15
612,38 ; 250,02 ;   5,611391 ;   33,78
614,39 ; 249,95 ;   6,291334 ;   37,57
616,39 ; 250,06 ;   7,159046 ;   42,97
618,39 ; 249,95 ;   4,763161 ;   28,47
620,39 ; 249,95 ;   7,817733 ;   46,77
622,39 ; 250,02 ;   6,338283 ;   37,92
624,39 ; 249,99 ;   5,508220 ;   32,52
626,39 ; 250,00 ;   6,695159 ;   39,60
628,39 ; 249,97 ;   6,349145 ;   37,03
630,39 ; 249,93 ;   6,872989 ;   40,36
632,40 ; 249,98 ;   7,045110 ;   41,21
634,40 ; 249,98 ;   5,843102 ;   34,01
636,40 ; 250,02 ;   6,369251 ;   37,80
638,40 ; 249,97 ;   5,687632 ;   33,75
640,40 ; 249,95 ;   7,204559 ;   42,27
642,40 ; 249,95 ;   6,699309 ;   39,87
644,40 ; 250,02 ;   6,370287 ;   37,98
646,41 ; 249,95 ;   5,319791 ;   31,23
648,41 ; 249,95 ;   7,560616 ;   44,31
650,41 ; 249,95 ;   6,351008 ;   37,31
652,41 ; 249,89 ;   6,371135 ;   37,95
654,41 ; 250,02 ;   7,404637 ;   43,36
656,41 ; 250,02 ;   4,477762 ;   26,83
658,41 ; 249,97 ;   6,371863 ;   37,58
660,41 ; 250,06 ;   7,225069 ;   42,30
662,42 ; 250,06 ;   4,986662 ;   29,78
664,42 ; 249,97 ;   6,347160 ;   37,36
666,42 ; 250,00 ;   7,638484 ;   45,46
668,42 ; 249,99 ;   5,950603 ;   35,17
670,42 ; 249,95 ;   6,452591 ;   38,37
672,42 ; 250,09 ;   7,045439 ;   41,12
674,42 ; 250,02 ;   4,435748 ;   26,48
676,42 ; 250,02 ;   7,142108 ;   42,63
678,43 ; 250,00 ;   6,334915 ;   38,24
680,43 ; 249,95 ;   6,317552 ;   38,96
682,43 ; 250,02 ;   6,978014 ;   42,42
684,43 ; 249,95 ;   5,169675 ;   31,24
686,43 ; 249,95 ;   7,322102 ;   44,32
688,43 ; 250,00 ;   6,170538 ;   38,00
690,43 ; 250,00 ;   5,508648 ;   33,28
692,43 ; 250,02 ;   6,198745 ;   37,70
694,44 ; 249,95 ;   5,862181 ;   35,68
696,44 ; 249,93 ;   7,389119 ;   44,32
698,44 ; 250,00 ;   6,526329 ;   39,36
700,44 ; 249,95 ;   5,365848 ;   32,02
702,44 ; 249,97 ;   6,874579 ;   41,76
704,44 ; 249,95 ;   6,014201 ;   36,62
706,44 ; 250,05 ;   6,549436 ;   39,92
708,44 ; 249,97 ;   4,875740 ;   29,25
710,45 ; 249,95 ;   7,357507 ;   44,22
712,45 ; 249,97 ;   6,525088 ;   39,25
714,45 ; 249,89 ;   6,030856 ;   36,63
716,45 ; 249,95 ;   7,379913 ;   44,65
718,45 ; 249,93 ;   5,375322 ;   32,94
720,45 ; 249,93 ;   6,703255 ;   40,03
722,45 ; 249,98 ;   6,375887 ;   38,14
724,45 ; 249,88 ;   5,700461 ;   34,09
726,46 ; 249,89 ;   7,548006 ;   45,99
728,46 ; 249,89 ;   6,201375 ;   37,74
730,46 ; 249,89 ;   6,374114 ;   38,38
732,46 ; 249,88 ;   6,368428 ;   38,39
